,class,KNN_PAAC,KNN_DPC,ERT_CKSAAGP,KNN_AAC,ANN_DPC,ANN_AAC,KNN_CKSAAGP,KNN_PHYC,XGB_DPC
495,0,0.6,0.2,0.29,0.0,0.05105637781093195,0.12251825779018327,0.0,0.8,0.24563494324684146
496,0,0.2,0.2,0.26,0.2,0.0003304576854990953,0.057673793881730995,0.2,0.0,0.06262937188148499
497,0,0.4,0.0,0.0,0.2,4.765991213210036e-05,0.4879089665641277,0.6,0.6,0.012147187255322931
498,0,0.2,0.2,0.13,0.0,0.00023991789302470277,0.12136896309501573,0.2,0.6,0.016966283321380615
499,0,0.2,0.2,0.27,0.0,0.0007772346252299487,0.08811894991679818,0.2,0.0,0.009590193629264832
500,0,0.4,0.0,0.0,0.2,1.040048193624351e-05,0.2683170833445238,0.6,0.6,0.008601829409599304
501,0,0.4,0.2,0.07,0.0,0.0009967767976176503,0.2552865243281117,0.2,0.0,0.06646983325481415
502,0,0.2,0.0,0.0,0.2,0.0011384927247372033,0.049649391302406816,0.4,0.8,0.03802058845758438
503,0,0.2,0.2,0.145,0.0,0.01188307279994238,0.4306230064042076,0.2,0.2,0.05172447487711906
504,0,0.2,0.2,0.62,0.0,0.4560533184851052,0.4025945333080028,0.2,0.6,0.23644471168518064
505,0,0.0,0.0,0.24,0.2,0.00015862007636984482,0.056893900264084675,0.2,0.2,0.057111389935016625
506,0,0.0,0.0,0.24,0.2,0.001601677777600461,0.01921456970605336,0.2,0.0,0.126522496342659
507,0,0.4,0.6,0.33,0.2,0.00018964556308394132,0.6801549296821443,0.0,0.2,0.05414290353655815
508,0,0.0,0.2,0.26,0.0,8.6750809379688e-06,0.02546573460794006,0.0,0.2,0.0004689121269620955
509,0,0.2,0.6,0.34,0.4,0.05598160924250793,0.8504338630319763,0.2,0.2,0.044415418058633804
510,0,0.6,0.6,0.35,0.4,0.011580680341420024,0.8027784180968256,0.0,0.6,0.07601241022348404
511,0,0.6,0.6,0.51,0.4,0.07281157180194488,0.1421006565396179,0.8,0.2,0.05207174271345138
512,0,0.2,0.0,0.31,0.2,0.6692578025528619,0.5880578096695649,0.2,0.2,0.4421133697032929
513,0,0.6,0.2,0.18,0.0,0.867238291430451,0.011112061297169584,0.0,0.4,0.990145981311798
514,0,0.0,0.2,0.11,0.0,0.0064221811880323465,0.2841873847481335,0.2,0.2,0.08983753621578218
515,0,0.4,0.2,0.07,0.2,0.002762683203945826,0.2880279314854093,0.4,0.0,0.0715753510594368
516,0,0.4,0.8,0.31,0.6,0.16233202781332154,0.5222904576294923,0.2,0.6,0.30297553539276123
517,0,0.6,0.0,0.235,0.4,0.0010189555546693283,0.006815475779221414,0.0,0.2,0.0038300610613077883
518,0,0.6,0.2,0.52,1.0,0.05703772633808976,0.7336765582485837,0.2,0.6,0.012175755575299265
519,0,0.2,0.2,0.11,0.2,5.126095942615984e-05,0.6636598361420772,0.2,0.2,0.013931674882769585
520,0,0.0,0.2,0.32,0.0,0.1589947254603338,0.028984430594658613,0.0,1.0,0.037878330796957016
521,0,0.2,0.0,0.3,0.4,0.5828840871957385,0.8330632780080791,0.0,0.2,0.3997623324394226
522,0,0.2,0.4,0.28,0.4,0.0008724743288754809,0.28602787537262914,0.2,0.4,0.010296645574271679
523,0,0.0,0.4,0.35,0.0,0.004178911470110092,0.32922633849118305,0.2,0.6,0.006435805931687355
524,0,0.2,0.2,0.0,0.2,0.0002730145317712467,0.06337479137974224,0.2,0.0,0.003858311101794243
525,0,0.4,0.8,0.39,0.6,0.9790391216052009,0.9037352902851374,0.4,0.4,0.6224770545959473
526,0,0.0,0.2,0.27,0.0,0.041062425903039636,0.01263808031933822,0.0,0.0,0.6431109309196472
527,0,0.2,0.0,0.37,0.0,0.009158277897533764,0.07433178848150647,0.0,0.6,0.5433217883110046
528,0,0.2,0.4,0.08,0.4,0.03982445552443386,0.978849413678228,0.0,0.6,0.28059738874435425
529,0,0.0,0.0,0.03,0.2,0.0006047853606983589,0.0731154223906768,0.0,0.0,0.006855704821646214
530,0,0.6,0.8,0.18,0.6,0.23302049986516485,0.22828166334854205,0.0,0.0,0.16538682579994202
531,0,0.6,0.2,0.28,0.0,0.012896127631473029,0.8409235652353558,0.0,0.6,0.4198572337627411
532,0,0.0,0.0,0.04,0.0,0.0014908364558690241,0.14907957134538588,0.0,0.2,0.008897156454622746
533,0,0.2,0.0,0.47,0.4,5.204806063557605e-06,0.034730117787535784,0.2,0.4,0.0024567225482314825
534,0,0.4,0.2,0.05,0.4,0.002407154636088853,0.1264376245454921,0.0,0.6,0.016843728721141815
535,0,0.0,0.2,0.25,0.0,0.12195291656871315,0.06572748980972705,0.2,0.4,0.07374516129493712
536,0,0.0,0.0,0.185,0.0,1.1557631267160809e-06,0.0002838233002830018,0.0,0.0,0.004242348484694958
537,0,0.4,0.2,0.49,0.4,0.04094577525589097,0.2665331306625618,0.6,0.8,0.10732173174619676
538,0,0.2,0.2,0.45,0.0,0.00771079322026519,0.4527165299637157,0.4,0.6,0.011413339525461195
539,0,0.4,0.6,0.15,0.6,0.015363591167545888,0.10907578997373904,0.0,0.4,0.09033229202032088
540,0,0.0,0.4,0.51,0.0,0.003097165952914825,0.13694739252106866,0.2,0.4,0.0073483893647789955
541,0,0.2,0.4,0.565,0.4,0.012240251754922538,0.7897420269737525,0.4,0.4,0.1787000596523285
542,0,0.2,0.0,0.39,0.0,0.030976072372199976,0.005950959351313829,0.0,0.6,0.7084550261497498
543,0,0.2,0.0,0.18,0.2,0.0011960294476407232,0.045307748809520806,0.0,0.6,0.037122353911399834
544,0,0.0,0.2,0.31,0.0,0.011989677479033593,0.03495678116370105,0.0,0.4,0.06256584078073503
545,0,0.4,0.0,0.495,0.2,0.04432046944435767,0.09159077176487393,0.6,0.6,0.1997385025024414
546,0,0.2,0.2,0.0,0.2,0.001163774399030558,0.24800956934587204,0.2,0.0,0.012525554746389387
547,0,0.0,0.0,0.17,0.0,0.016853792034498685,0.05537870376294768,0.0,0.6,0.005252192728221417
548,0,0.4,0.4,0.42,0.4,0.7616612819145873,0.8208600965696564,0.0,0.4,0.5643488764762878
549,0,0.2,0.2,0.11,0.2,0.23442587827996803,0.08080811149203318,0.2,0.4,0.5526618361473083
550,0,0.0,0.2,0.22,0.2,0.0008666673511938543,0.010166352263248626,0.0,0.0,0.08915898948907852
551,0,0.0,0.2,0.41,0.0,0.14297128285731706,0.1731740373108988,0.2,0.6,0.0865512415766716
552,0,0.0,0.2,0.49,0.0,0.038170350275719724,0.12327008549449694,0.0,0.8,0.22398781776428225
553,0,0.0,0.0,0.13,0.0,8.676187541881206e-06,0.005899184656842817,0.0,0.0,0.0017021496314555409
554,0,0.0,0.0,0.39,0.2,0.0462041023159684,0.004182186043228145,0.8,0.4,0.0021989212837070227
555,0,0.0,0.0,0.43,0.0,0.0016286781530903734,0.14186898971485154,0.2,0.4,0.055876802653074265
556,0,0.0,0.0,0.2,0.2,0.14790484830965275,0.00697658603168833,0.2,0.2,0.055772997438907616
557,0,0.2,0.2,0.15,0.0,0.0006620283846848256,0.17237379598764285,0.0,0.2,0.0183721836656332
558,0,0.0,0.2,0.57,0.4,0.001894588282848448,0.14605897928536712,0.4,0.6,0.0351024754345417
559,0,0.2,0.0,0.495,0.4,0.4208800540652316,0.6363404748286671,0.4,0.2,0.08704154193401338
560,0,0.8,0.2,0.56,0.4,0.6543911385311939,0.4045013898423672,0.0,0.2,0.6205372214317322
561,0,0.2,0.0,0.18,0.2,0.006079688194231028,0.08502612469841518,0.0,0.2,0.013641075231134892
562,0,0.0,0.4,0.17,0.0,0.0112746722315821,0.004649103827772954,0.0,0.0,0.011843082495033741
563,0,0.0,0.0,0.19,0.0,0.04636660210454645,0.013132834932004334,0.2,0.0,0.021672757342457768
564,0,0.0,0.2,0.4,0.0,0.0015297543024232452,0.11509469330518235,0.0,0.2,0.3306275308132172
565,0,0.8,0.4,0.31,0.4,0.29092906787634565,0.7883040463706023,0.2,0.4,0.007768210023641586
566,0,0.0,0.4,0.24,0.2,0.0081003829557404,0.1633912465156588,0.0,0.6,0.07309261709451675
567,0,0.4,0.2,0.44,0.6,0.6533671615310764,0.04582997827044588,0.4,0.4,0.6278688311576843
568,0,0.0,0.4,0.38,0.0,0.17740442261766284,0.013531693676124943,0.2,0.8,0.008679513819515705
569,0,0.0,0.2,0.11,0.0,0.0025654536700739656,0.051226136829359115,0.0,0.0,0.03740211948752403
570,0,0.0,0.2,0.38,0.0,0.0028059185522698892,0.3419048327604974,0.0,0.6,0.0040748449973762035
571,0,0.0,0.0,0.26,0.2,0.0010070538679054911,0.008488527654115296,0.0,0.0,0.0021597810555249453
572,0,0.0,0.0,0.01,0.0,0.011891004521336802,0.07393823840159107,0.6,0.2,0.0380740687251091
573,0,0.0,0.2,0.04,0.2,0.015249990718630715,0.08261670078285056,0.8,0.4,0.020469047129154202
574,0,0.2,0.0,0.16,0.2,0.05449932349379425,0.0177980832818359,0.0,0.6,0.031233021989464763
575,0,0.0,0.4,0.34,0.0,0.008030889270600191,0.06614317640824124,0.0,0.8,0.07238876074552536
576,0,0.0,0.0,0.22,0.2,0.00013130120466859442,0.009805701694676192,0.0,0.6,0.014835565350949763
577,0,0.6,0.2,0.32,0.6,0.00497217124711997,0.31551310125013515,0.4,0.8,0.4772136807441712
578,0,0.2,0.6,0.32,0.0,0.0018362439195555265,0.10837561785031094,0.8,0.0,0.01633705571293831
579,0,0.0,0.6,0.2,0.2,0.3429403199858223,0.06416919802003074,0.4,0.6,0.4546167850494385
580,0,1.0,0.6,0.68,0.8,0.9962983687624049,0.9119010498167952,0.8,1.0,0.9814708828926086
581,0,0.6,0.4,0.34,0.4,0.6748177184084589,0.7913766707573299,0.0,0.2,0.1512758731842041
582,0,0.0,0.2,0.11,0.0,0.0215015579409192,0.013121358858357168,0.0,0.2,0.044393975287675864
583,0,0.2,0.0,0.33,0.0,2.0902866699754185e-05,0.023690928775284708,0.0,0.4,0.001660262467339635
584,0,0.4,0.2,0.22,0.2,0.00572108855214383,0.02296321497718148,0.0,0.0,0.04310547932982445
585,0,0.0,0.2,0.25,0.0,0.00031475858253837886,0.08149263869620403,0.0,0.2,0.0011182260932400825
586,0,0.0,0.2,0.26,0.0,0.00955712294483355,0.12183989015986756,0.2,0.0,0.004144107922911644
587,0,1.0,0.4,0.42,0.8,0.17298653749920498,0.9708518962144128,0.4,0.6,0.5200657844543457
588,0,0.0,0.4,0.31,0.2,0.0024513556180998613,0.5882722389282715,0.2,0.8,0.0031217322684824467
589,0,0.0,0.0,0.22,0.0,3.968130473175068e-05,0.04541431402780649,0.0,0.0,0.0009229620918631555
590,0,0.0,0.0,0.24,0.0,0.028869731287633264,0.316507185627183,0.0,0.2,0.2552388310432434
591,0,0.6,0.2,0.51,0.4,0.3854466899403673,0.4022145866676488,0.0,0.4,0.1243901178240776
592,0,0.0,0.4,0.3,0.0,0.06214561344348157,0.06911625712987468,0.0,0.2,0.025093106552958492
593,0,0.0,0.0,0.16,0.0,7.594916122221216e-05,0.0020631967411650146,0.0,0.4,0.007091705687344073
594,0,0.0,0.0,0.1,0.0,0.0004775385095167251,0.060140414104677374,0.0,0.2,0.06119383871555328
595,0,0.2,0.2,0.37,0.0,0.009901856451057955,0.012922171627937924,0.4,0.0,0.0052812760695815095
596,0,0.0,0.0,0.25,0.0,0.005767792811392015,0.04561106726888761,0.0,0.2,0.030785761773586277
597,0,0.4,0.4,0.29,0.6,0.12954838343933528,0.8321435010161036,0.0,0.0,0.9082459807395936
598,0,0.4,0.2,1.0,0.4,0.8864123848660126,0.9200685375339164,0.4,0.4,0.22000528872013086
599,0,0.0,0.4,0.24,0.2,0.0660760524185156,0.026221576448883042,0.0,0.4,0.004703142214566468
600,0,0.2,0.2,0.43,0.2,0.0014594278034866439,0.02421275090083133,0.4,0.0,0.014880094677209852
601,0,0.6,0.6,0.31,0.2,0.919556969920324,0.5896738171481023,0.0,0.4,0.19052866101264954
602,0,0.4,0.6,0.5,0.4,0.26172681664653924,0.631746809967165,0.0,0.6,0.19976380467414856
603,0,0.0,0.0,0.23,0.0,0.0004169331271918743,0.006156972262520618,0.0,0.6,0.08498061448335648
604,0,0.0,0.2,0.39,0.2,0.0005986250511427874,0.1271387179718714,0.4,1.0,0.03614681214094162
605,0,0.0,0.2,0.38,0.2,0.00018512458103100225,0.02864687506308714,0.4,0.4,0.018576938658952716
606,0,0.8,0.0,0.45,0.6,0.8206219082892847,0.955709201691066,0.0,0.2,0.4606921076774597
607,0,0.6,0.0,0.19,1.0,0.00953073332477659,0.4577917665163912,0.2,0.2,0.0024790035095065828
608,0,0.2,0.4,0.29,0.2,0.00032713474416174327,0.10334525667200177,0.2,0.4,0.02062867023050785
609,0,0.0,0.2,0.23,0.0,0.0011790806114486054,0.5379835311184681,0.2,0.4,0.16599398851394653
610,0,0.2,0.2,0.21,0.2,0.0016600941786499915,0.0394530987437296,0.0,0.2,0.21781399846076965
611,0,0.8,0.8,0.79,0.6,0.9944356712410058,0.4708954788140308,0.8,0.6,0.9529783129692078
612,0,0.0,0.2,0.36,0.0,0.03844528685461596,0.019132001137990996,0.0,0.4,0.11240525543689728
613,0,0.0,0.2,0.25,0.0,0.001966315190857751,0.037710303966548384,0.0,1.0,0.02453649416565895
614,0,0.0,0.2,0.28,0.2,0.08574219723757928,0.010534613091166859,0.2,0.6,0.04460899531841278
615,0,0.0,0.6,0.24,0.4,0.6138119371977602,0.4666588789549119,0.2,0.4,0.14271126687526706
616,0,0.6,0.0,0.51,0.2,0.8834224126316262,0.9620967740994251,0.6,1.0,0.2588514983654022
617,0,0.0,0.0,0.25,0.0,0.000185156586602068,0.0480013915219566,0.0,0.4,0.002298242179676891
618,0,0.8,0.6,0.35,0.6,0.010068458433195815,0.13200297698293545,0.2,0.4,0.011074379086494446
619,0,0.0,0.0,0.065,0.0,0.0023411942083781663,0.018561984694516885,0.0,0.4,0.0005489041795954108
620,0,0.0,0.2,0.16,0.0,0.00010607526571896376,0.025389859553183538,0.0,0.4,0.009370299987494946
621,0,0.6,0.4,0.36,0.6,2.996065297164635e-05,0.31073882408626025,0.0,0.4,0.011952682398259641
622,0,0.2,0.0,0.09,0.4,0.0006496790965777705,0.1342854161534971,0.0,0.0,0.027041513472795486
623,0,0.4,0.0,0.2,0.6,7.847307582490841e-05,0.09524453152380148,0.0,0.0,0.0026914388872683053
624,0,0.2,0.0,0.31,0.6,0.010927017187876056,0.17697606959602585,0.4,0.0,0.0033612698316574092
625,0,0.8,0.0,0.605,0.6,1.5404619653285047e-05,0.9757127580538248,0.2,0.6,0.5552800893783569
626,0,0.4,0.0,0.53,0.4,0.012778068196192736,0.9983992154160258,0.2,0.8,0.5161646008491516
627,0,0.6,0.4,0.14,0.6,0.005330222336317905,0.004455908590869577,0.4,0.6,0.092900812625885
628,0,0.2,0.0,0.36,0.0,0.004851207097345761,0.0007821188362505718,0.0,0.4,0.4039624333381653
629,0,0.8,1.0,0.76,0.6,0.981108028439592,0.992697727727436,0.6,1.0,0.9938217401504515
630,0,0.8,0.2,0.68,0.4,4.109043712746058e-05,0.6566722865773544,0.6,0.6,0.11152133345603944
631,0,0.2,0.0,0.31,0.0,0.0006668999577127742,0.12737093127684987,0.2,0.4,0.08765632659196854
632,0,1.0,0.6,0.71,0.4,0.5558516425967132,0.991253485282304,0.0,0.8,0.9826221466064452
633,0,0.0,0.2,0.16,0.0,1.8843957915151086e-05,8.367980094237397e-05,0.2,0.2,0.0020484544802457094
634,0,1.0,0.0,0.53,0.4,0.0008286942069144057,0.5652671055218118,0.2,0.2,0.9898950457572936
635,0,0.2,0.0,0.55,0.2,7.070935977846233e-05,0.16732168146549695,0.0,0.6,0.01011580042541027
636,0,0.6,0.4,0.36,0.6,0.06872056071503058,0.3101626085649304,0.6,0.4,0.3561080992221832
637,0,0.6,0.4,0.29,0.4,4.215358927553736e-05,0.7282547658098446,0.2,0.2,0.07979736477136612
638,0,0.0,0.0,0.165,0.0,9.016051393797912e-06,0.0009375267043461976,0.0,0.2,0.0011217111023142934
639,0,0.2,0.0,0.135,0.0,0.00022543385715178632,0.00022181577428616236,0.0,0.0,0.013743852265179156
640,0,0.4,0.0,0.27,0.0,0.0005299913705389515,0.2873216185807712,0.6,0.0,0.032259102910757065
641,0,0.2,0.4,0.26,0.4,0.05733011743077648,0.6750724261271688,0.2,0.0,0.005581309087574482
642,0,0.8,0.2,0.63,1.0,0.0005733060431681854,0.10150744012963732,1.0,0.6,0.4603809118270874
643,0,0.2,0.4,0.16,0.0,0.07824282917605266,0.004016292108699758,0.2,0.2,0.743007481098175
644,0,0.2,0.0,0.52,0.0,2.419957764745254e-06,0.0016032659109341256,0.0,0.0,0.005394367501139641
645,0,0.0,0.6,0.52,0.0,0.020166022431491484,0.0016733525478033545,0.2,0.8,0.01255971472710371
646,0,0.6,0.0,0.525,0.2,9.111236027678958e-05,0.6544448211487709,0.4,0.4,0.0008373460150323807
647,0,0.4,0.6,0.66,0.8,0.001812035087460141,0.8104415461498548,0.6,0.8,0.03574605658650398
648,0,0.2,0.2,0.53,0.0,0.04036156362466226,0.009715525802091595,0.2,0.6,0.11977191269397736
649,0,0.0,0.0,0.0,0.0,2.5033121877561028e-06,0.024012611256001,0.0,0.2,0.005105240736156702
650,0,0.0,0.0,0.35,0.2,0.04996589121187653,0.0008781469600655713,0.6,0.0,0.18777471780776975
651,0,0.0,0.0,0.13,0.0,1.9767728229027162e-05,0.0254571382865764,0.0,0.2,0.016476085409522057
652,0,0.2,0.4,0.21,0.0,0.9999291320746696,0.053447775827217256,0.0,0.0,0.9666439890861512
653,0,0.0,0.2,0.28,0.0,4.0304209753850416e-05,0.005101129106497746,0.6,0.2,0.0015968902735039592
654,0,0.2,0.4,0.26,0.2,0.23808667553497656,0.016031639343143906,0.0,0.0,0.34691059589385986
655,0,0.6,0.2,0.7,0.6,0.6512545261139157,0.1099823617778971,0.6,0.8,0.6468190550804138
656,0,0.0,0.0,0.06,0.0,0.0004509336925672207,0.015047343625265447,0.0,0.0,0.021722281351685524
657,0,0.0,0.0,0.0,0.0,0.05418660003703154,0.2044614523287528,0.0,0.0,0.009608984924852848
658,0,0.8,0.4,0.66,0.4,0.7608127116390628,0.19413648845070705,0.4,0.0,0.15611779689788818
659,0,0.4,0.6,0.54,0.8,0.0035667374165859345,0.9914777126142392,0.4,0.6,0.01145351305603981
660,0,0.4,0.0,0.68,0.4,0.5567041320315612,0.9786482109456628,0.2,0.6,0.8481899499893188
661,0,0.0,0.0,0.0,0.0,1.85646519863575e-07,0.01557593039809324,0.0,0.0,0.0003475597768556326
662,0,0.4,0.0,0.51,0.0,0.0032369985044191888,0.8508116963456112,0.4,0.6,0.09232784062623978
663,0,0.4,0.0,0.59,0.2,0.003918916147489719,0.5355859783777864,0.4,0.2,0.9020586609840392
664,0,0.0,0.0,0.3,0.2,0.00011225713223573632,0.03780812890438295,0.4,0.2,0.05079670995473862
665,0,0.4,0.0,0.58,0.0,0.00020292967221755028,0.4096474378960877,0.6,0.4,0.28456759452819824
666,0,0.2,0.0,0.26,0.0,0.14936111617465211,0.016126554008510614,0.2,0.2,0.3979312777519226
667,0,0.2,0.2,0.3,0.4,0.000197435034109244,0.03113424776430878,0.4,0.4,0.06937622278928758
668,0,0.0,0.2,0.12,0.2,0.003505593828437395,0.08154364407294366,0.2,0.0,0.02168584801256657
669,0,0.4,0.4,0.14,0.0,0.9998457480535462,0.04249393596478837,0.2,0.0,0.9835056662559508
670,0,0.0,0.2,0.44,0.2,0.004060617922159514,0.05020279610910115,0.2,0.4,0.039677657186985016
671,0,0.6,0.4,0.46,0.2,0.061498863417629814,0.028729352403740343,0.4,0.4,0.7076242566108704
672,0,0.6,0.0,0.6,0.6,0.7745440519345881,0.9179555844836466,1.0,0.4,0.7820963859558105
673,0,0.0,0.2,0.0,0.2,0.00011060058286688303,0.03184389961536094,0.2,0.0,0.008044465444982052
674,0,0.2,0.4,0.42,0.6,6.970362545387712e-05,0.0530871651538529,0.2,0.4,0.004671042785048485
675,0,0.0,0.0,0.34,0.2,0.3260518276070704,0.017515086033968296,0.2,0.0,0.1211014986038208
676,0,0.0,0.2,0.2,0.0,3.555703704634779e-05,0.2368458091026477,0.2,0.0,0.008265186101198195
677,0,0.0,0.0,0.31,0.2,2.472338000541816e-05,0.0705200504091959,0.0,0.4,0.0003365360898897052
678,0,0.0,0.0,0.32,0.0,5.563024410754198e-05,0.058087752170956186,0.2,0.2,0.2361821532249451
679,0,0.2,0.0,0.04,0.2,8.40741444075114e-05,0.01004955287832438,0.0,0.2,0.0016336939297616482
680,0,0.4,0.2,0.0,0.2,0.00015721497324857432,0.0011374496692428439,0.0,0.2,0.009730019606649877
681,0,0.2,0.4,0.1,0.4,3.8549417295377655e-05,0.1234797486641024,0.0,0.2,0.06493597477674484
682,0,0.0,0.0,0.35,0.0,8.434051141846756e-05,0.10945545583015524,0.4,0.4,0.05431129038333893
683,0,0.0,0.0,0.09,0.0,3.2163830518628283e-06,0.00010461150169863571,0.0,0.0,0.002642508596181869
684,0,0.2,0.0,0.13,0.2,4.863467323454218e-06,0.3380370608650373,0.0,0.0,0.004371143411844969
685,0,0.0,0.8,0.16,0.0,0.011047954711431643,0.015941980335324398,0.0,0.2,0.8112941384315491
686,0,1.0,0.2,0.46,0.4,0.8117397799757433,0.9880692097944592,0.4,0.6,0.8536159992218018
687,0,0.8,0.0,0.69,0.4,0.0002208698715947896,0.9869269206881008,0.0,1.0,0.023121224716305733
688,0,0.0,0.4,0.2,0.0,0.004563710742182774,0.008734157659528721,0.0,0.2,0.1580989509820938
689,0,0.0,0.2,0.12,0.0,0.00224682087122287,0.006965692632792946,0.0,0.4,0.03457854315638542
690,0,0.2,0.2,0.04,0.0,5.329675840368001e-05,0.013915033855203918,0.2,0.0,0.010863957926630974
691,0,0.8,0.2,0.46,0.4,0.00703127392833773,0.1810783665399175,0.2,0.2,0.06227730959653855
692,0,0.2,0.2,0.32,0.4,0.15298486696212524,0.5223681160840473,0.2,0.6,0.17869971692562106
693,0,0.2,0.0,0.275,0.0,0.0013784672691322822,0.0009814951956214236,0.4,0.4,0.08209261298179626
694,0,0.6,0.0,0.51,0.0,0.6559610760047964,0.6224145194559167,0.4,0.8,0.7421953678131104
695,0,0.0,0.2,0.24,0.0,0.041175498989618975,0.018328368964416773,0.0,0.0,0.34289976954460144
696,0,0.4,0.0,0.49,0.6,0.00011924829116216992,0.8213259070379454,0.2,0.4,0.06553740799427032
697,0,0.0,0.6,0.25,0.0,0.13976971804587446,0.07078624520326779,0.0,0.4,0.029223838821053505
698,0,0.2,0.0,0.25,0.2,9.573286909591223e-06,0.24414085119548154,0.2,0.8,0.057952497154474265
699,0,0.2,0.0,0.22,0.2,0.2386071007702311,0.0418002964724306,0.2,0.0,0.013144811615347862
700,0,0.8,0.2,0.58,0.8,0.5749022062372554,0.9784179749115994,0.6,1.0,0.9753432273864746
701,0,0.2,0.4,0.41,0.2,0.6446994600806301,0.6632814276067291,0.2,0.4,0.4882157444953919
702,0,0.2,0.2,0.36,0.2,0.03707144016970677,0.07513117118934479,0.2,0.0,0.027079645544290543
703,0,0.4,0.0,0.19,0.4,9.092969689478283e-05,0.17247640622753066,0.2,1.0,0.008081527426838875
704,0,0.2,0.0,0.09,0.0,1.712315814505038e-05,0.020781012498646917,0.2,0.0,0.003750963369384408
705,0,0.6,0.8,0.62,0.6,0.9996268503212596,0.9662696027833538,0.2,0.6,0.9980120658874512
706,0,0.0,0.0,0.3,0.0,0.03337587134529345,0.0008044215011189859,0.0,0.4,0.005390508566051722
707,0,0.8,0.8,0.67,0.8,0.38641415621393177,0.3397847884898021,0.4,0.4,0.8277229070663452
708,0,0.6,0.6,0.65,0.4,0.29498051156617056,0.3371434526746069,0.4,0.6,0.7389570474624634
709,0,0.0,0.0,0.07,0.0,0.023419292514714533,0.004406491935371679,0.0,0.0,0.021520813927054402
710,0,0.2,0.0,0.05,0.2,5.5961344657820216e-05,0.0057870071518023826,0.0,0.0,0.0042377421632409104
711,0,0.0,0.2,0.43,0.4,0.11037117776342326,0.8651879030633282,0.6,0.0,0.36108946800231934
712,0,0.0,0.0,0.23,0.0,4.120889081647544e-05,0.0003651701340795237,0.2,0.2,0.0004241937422193587
713,0,1.0,0.4,0.57,0.6,0.07643480165938513,0.9578283003219468,0.4,0.8,0.3734303712844849
714,0,0.2,0.0,0.19,0.0,9.458072396740216e-05,0.001927719880761056,0.0,0.2,0.010537877678871157
715,0,0.0,0.0,0.07,0.6,0.09722400664131817,0.029937668403369026,0.2,0.0,0.030816657468676567
716,0,0.0,0.0,0.15,0.0,0.14828929490899212,0.04173040231046783,0.0,0.8,0.024760261178016663
717,0,0.4,0.0,0.52,0.4,3.040396952225016e-05,0.3792478360590382,0.2,0.6,0.4268848299980164
718,0,0.6,0.2,0.19,0.8,4.86097015899284e-06,0.029250538162626082,0.2,0.2,0.003374109975993633
719,0,0.8,0.0,0.59,0.6,0.016971419669944584,0.9673277415281348,0.4,0.2,0.07328545302152634
720,0,0.4,0.6,0.65,1.0,0.9897034239696642,0.9035575626862332,0.6,0.6,0.4203723669052124
721,0,0.4,0.2,0.21,0.0,1.4866279470922225e-06,0.0427975300348931,0.0,0.0,0.0005636390415020287
722,0,0.0,0.4,0.08,0.4,0.0002653296732890006,0.008486028176923165,0.0,0.4,0.01327594928443432
723,0,0.2,0.2,0.4,0.2,0.4818061883669486,0.04318102663169245,0.2,0.0,0.6395741701126099
724,0,0.2,0.2,0.34,0.0,0.2840956303036403,0.5170470850622573,0.0,0.6,0.004814884159713984
725,0,0.2,0.0,0.07,0.0,7.451959702091392e-05,0.022710854173579268,0.0,0.2,0.014336309395730497
726,0,0.2,0.0,0.03,0.0,6.898052034715101e-05,0.0111471188124156,0.0,0.2,0.00940670445561409
727,0,0.0,0.0,0.27,0.0,0.0005684451386196228,0.035709198553252906,0.0,0.2,0.008203103207051754
728,0,0.0,0.2,0.03,0.0,0.00010835437776273518,0.023843291217974037,0.0,0.2,0.005573385860770941
729,0,0.0,0.2,0.08,0.2,0.004086521348630542,0.6344559529201582,0.0,0.0,0.13880443572998047
730,0,0.2,0.0,0.23,0.4,5.516815895601258e-05,0.591163787283685,0.2,0.4,0.00987311266362667
731,0,0.0,0.2,0.05,0.0,0.0008654086622756527,0.0464589373806352,0.0,0.0,0.007957586087286472
732,0,1.0,0.2,0.29,1.0,0.967800706506726,0.9892222231543226,0.2,0.8,0.8967945575714111
733,0,0.6,0.6,0.39,0.6,0.9530952851039354,0.07620970081303101,0.8,0.6,0.5724786520004272
734,0,0.2,0.4,0.23,0.2,0.5281384316513227,0.07237676571170037,0.0,0.2,0.15839403867721558
735,0,0.2,0.2,0.02,0.2,0.00021234858272386879,0.006491973437327061,0.0,0.4,0.01156242098659277
736,0,0.0,0.0,0.06,0.0,5.776473283149324e-05,0.006082463612941326,0.0,0.2,0.02267083153128624
737,0,0.0,0.0,0.09,0.0,6.302833700746082e-05,0.056313926797781785,0.0,0.6,0.0005200763698667288
738,0,0.0,0.0,0.24,0.0,0.01805626822520545,0.008617860496411726,0.4,0.4,0.43053656816482544
739,0,0.0,0.0,0.27,0.4,0.002697009256050825,0.09271585341853188,0.4,0.4,0.01954641193151474
740,0,0.0,0.0,0.25,0.0,0.26535107386508344,0.014347754191674831,0.4,0.2,0.026840923354029652
741,0,0.2,0.4,0.27,0.0,0.0019885471646100246,0.026788072339033613,0.0,0.6,0.22204570472240448
742,0,0.2,0.0,0.02,0.2,0.0009965636583095811,0.014614067901945424,0.0,0.4,0.011058609001338482
743,0,0.4,0.2,0.0,0.2,0.00023762051201233644,0.005699564274567937,0.2,0.2,0.04219572991132736
